,miss_perc,K,n_samples,cv_r2,test_r2,seed
38,0.1,30.0,300.0,-0.06986622086421079,-0.03,7.0
39,0.1,30.0,300.0,-0.03279975088248719,-0.01,8.0
40,0.1,30.0,300.0,0.0006289050654525897,-0.04,9.0
41,0.3,30.0,300.0,-0.013532929820930305,-0.04,0.0
42,0.3,30.0,300.0,-0.029096193034635443,-0.04,1.0
43,0.3,30.0,300.0,-0.021824242907203174,-0.03,2.0
44,0.3,30.0,300.0,0.026481692830229962,0.05,3.0
45,0.3,30.0,300.0,-0.028927495427545625,-0.0,4.0
46,0.3,30.0,300.0,-0.04914599159431332,-0.0,5.0
47,0.3,30.0,300.0,0.0027032184420929363,0.02,6.0
48,0.3,30.0,300.0,0.02611580768799704,-0.05,7.0
49,0.3,30.0,300.0,-0.03279975088248719,-0.01,8.0
50,0.3,30.0,300.0,0.01385098883473217,-0.02,9.0
51,0.5,30.0,300.0,0.07801014002551385,0.06,0.0
52,0.5,30.0,300.0,0.09108899466215599,0.17,1.0
53,0.5,30.0,300.0,-0.01735559546116865,0.08,2.0
54,0.5,30.0,300.0,0.06813669371660339,0.12,3.0
55,0.5,30.0,300.0,-0.025997035290052595,0.04,4.0
56,0.5,30.0,300.0,0.08115544219092993,0.15,5.0
57,0.5,30.0,300.0,0.1625720317501001,0.16,6.0
58,0.5,30.0,300.0,0.07920988224373175,0.12,7.0
59,0.5,30.0,300.0,0.08713523512851054,0.08,8.0
60,0.5,30.0,300.0,0.05128154555955826,0.07,9.0
61,0.1,30.0,1000.0,-0.007916912224051043,-0.0,0.0
62,0.1,30.0,1000.0,0.008550909208567358,-0.03,1.0
63,0.1,30.0,1000.0,-0.009541905813747097,-0.01,2.0
64,0.1,30.0,1000.0,0.0040948343257579236,-0.01,3.0
65,0.1,30.0,1000.0,-0.004059951543601503,-0.01,4.0
66,0.1,30.0,1000.0,-0.004688792937104269,-0.0,5.0
67,0.1,30.0,1000.0,-0.0069621872956235455,-0.0,6.0
68,0.1,30.0,1000.0,-0.006953970774108353,-0.03,7.0
69,0.1,30.0,1000.0,0.005356083035727943,-0.07,8.0
70,0.1,30.0,1000.0,0.010277318512982326,-0.01,9.0
71,0.3,30.0,1000.0,-0.007916912224051043,-0.0,0.0
72,0.3,30.0,1000.0,0.0017588035540802237,-0.01,1.0
73,0.3,30.0,1000.0,-0.006790488227717595,0.0,2.0
74,0.3,30.0,1000.0,0.008766296661748574,-0.03,3.0
75,0.3,30.0,1000.0,-0.0014273564219635215,0.0,4.0
76,0.3,30.0,1000.0,-0.004688792937104269,-0.0,5.0
77,0.3,30.0,1000.0,-0.0069621872956235455,-0.0,6.0
78,0.3,30.0,1000.0,-0.0075049515719460835,-0.02,7.0
79,0.3,30.0,1000.0,0.01314258816509084,-0.05,8.0
80,0.3,30.0,1000.0,0.013643464317248343,-0.01,9.0
81,0.5,30.0,1000.0,-0.0012970639623354208,0.01,0.0
82,0.5,30.0,1000.0,0.006783158561167957,0.01,1.0
83,0.5,30.0,1000.0,0.016574784643518047,0.04,2.0
84,0.5,30.0,1000.0,0.027640947603506084,-0.0,3.0
85,0.5,30.0,1000.0,0.04964861822817619,0.05,4.0
86,0.5,30.0,1000.0,0.03148245813565982,0.02,5.0
87,0.5,30.0,1000.0,-0.0069621872956235455,-0.0,6.0
88,0.5,30.0,1000.0,0.018733408605006253,0.0,7.0
89,0.5,30.0,1000.0,0.0484934130994296,-0.02,8.0
90,0.5,30.0,1000.0,0.025788231890089518,0.02,9.0
