,miss_perc,K,n_samples,cv_r2,test_r2,seed
233,0.5,30.0,100.0,-0.09011041264449982,-0.54,32.0
234,0.5,30.0,100.0,-0.15595991982450427,-0.27,33.0
235,0.5,30.0,100.0,-0.19155787113272005,0.0,34.0
236,0.5,30.0,100.0,-0.06790367357700963,-0.0,35.0
237,0.5,30.0,100.0,-0.11518016522160432,0.01,36.0
238,0.5,30.0,100.0,-0.4318684127486277,-0.0,37.0
239,0.5,30.0,100.0,-0.21423661621205844,-0.01,38.0
240,0.5,30.0,100.0,-0.11666574773790728,0.01,39.0
241,0.5,30.0,100.0,-0.038102895088221664,-0.01,40.0
242,0.5,30.0,100.0,-0.12345909962298332,-0.0,41.0
243,0.5,30.0,100.0,-0.424056988783781,-0.02,42.0
244,0.5,30.0,100.0,-0.763877282688776,-0.02,43.0
245,0.5,30.0,100.0,-0.13409694968330124,-0.0,44.0
246,0.5,30.0,100.0,-0.1898580021488362,-0.13,45.0
247,0.5,30.0,100.0,-0.5435036433575293,-0.04,46.0
248,0.5,30.0,100.0,-0.07346142219052257,-0.21,47.0
249,0.5,30.0,100.0,-0.5563058065657147,-0.02,48.0
250,0.5,30.0,100.0,-0.08491647180163064,-0.03,49.0
251,0.5,30.0,100.0,-0.061996451090767166,-0.01,50.0
252,0.5,30.0,100.0,-0.025132537064678485,-0.0,51.0
253,0.5,30.0,100.0,-0.0951935958522856,-0.0,52.0
254,0.5,30.0,100.0,-0.018277436429608218,-0.33,53.0
255,0.5,30.0,100.0,-0.04362701516966498,-0.59,54.0
256,0.5,30.0,100.0,-0.021752455763108934,-0.02,55.0
257,0.5,30.0,100.0,-0.18302157855573994,-0.02,56.0
258,0.5,30.0,100.0,-0.23021842731731007,-0.12,57.0
259,0.5,30.0,100.0,0.1142497439176009,-0.28,58.0
260,0.5,30.0,100.0,0.0898204279275678,-0.11,59.0
261,0.5,30.0,100.0,-0.18770123664169563,-0.05,60.0
262,0.5,30.0,100.0,-0.05311346391914475,-0.01,61.0
263,0.5,30.0,100.0,-0.2624498479727474,-0.15,62.0
264,0.5,30.0,100.0,-0.009698261430067268,-0.05,63.0
265,0.5,30.0,100.0,-0.03979302501493982,-0.01,64.0
266,0.5,30.0,100.0,-0.18497819060595502,-0.01,65.0
267,0.5,30.0,100.0,-0.10534288969371293,-0.21,66.0
268,0.5,30.0,100.0,-0.011113191909866682,-0.16,67.0
269,0.5,30.0,100.0,-0.3538938486489679,-0.0,68.0
270,0.5,30.0,100.0,-0.05299433615599218,-0.09,69.0
271,0.5,30.0,100.0,-0.3150725234405007,-0.02,70.0
272,0.5,30.0,100.0,-0.5500812597349791,-0.0,71.0
273,0.5,30.0,100.0,-0.023759958044335748,-0.03,72.0
274,0.5,30.0,100.0,-0.2781240697512229,-0.01,73.0
275,0.5,30.0,100.0,-0.07455451725589843,-0.01,74.0
276,0.5,30.0,100.0,-0.08721782919728316,-0.0,75.0
277,0.5,30.0,100.0,-0.1733113642174305,-0.0,76.0
278,0.5,30.0,100.0,-0.3832039096952568,-0.19,77.0
279,0.5,30.0,100.0,-0.10278996996349861,-0.01,78.0
280,0.5,30.0,100.0,-0.28212298696532495,-0.06,79.0
281,0.5,30.0,100.0,-0.14305108231513325,-0.11,80.0
282,0.5,30.0,100.0,-0.17288897811033896,-0.01,81.0
283,0.5,30.0,100.0,-0.5184616733451748,-0.26,82.0
284,0.5,30.0,100.0,-0.1035499585864117,-0.0,83.0
285,0.5,30.0,100.0,-0.09731477860413236,-0.07,84.0
286,0.5,30.0,100.0,-0.11100191992745922,-0.03,85.0
287,0.5,30.0,100.0,-0.2415977218765793,-0.0,86.0
288,0.5,30.0,100.0,-0.07347779500140512,-0.01,87.0
289,0.5,30.0,100.0,-0.17936524863642672,-0.01,88.0
290,0.5,30.0,100.0,-0.30153522256446336,-0.1,89.0
291,0.5,30.0,100.0,-0.08405570171332669,-0.0,90.0
292,0.5,30.0,100.0,-0.0960495641888917,-0.31,91.0
293,0.5,30.0,100.0,-0.0751659341922943,0.03,92.0
294,0.5,30.0,100.0,-0.09761832882574831,-0.05,93.0
295,0.5,30.0,100.0,-0.1062450829864656,-0.0,94.0
296,0.5,30.0,100.0,0.0018387709278564035,-0.3,95.0
297,0.5,30.0,100.0,-0.013254426732031765,-0.0,96.0
298,0.5,30.0,100.0,-0.31622483942794827,-0.01,97.0
299,0.5,30.0,100.0,-0.1095551796680196,-0.14,98.0
300,0.5,30.0,100.0,-0.22188852327316527,-0.06,99.0
301,0.1,30.0,300.0,-0.014395686512733152,-0.04,0.0
302,0.1,30.0,300.0,-0.029096193034635443,-0.04,1.0
303,0.1,30.0,300.0,-0.06874480695694411,-0.0,2.0
304,0.1,30.0,300.0,-0.05163218356575423,-0.05,3.0
305,0.1,30.0,300.0,-0.028927495427545625,-0.0,4.0
306,0.1,30.0,300.0,-0.04914599159431332,-0.0,5.0
307,0.1,30.0,300.0,-0.013832327804432864,-0.0,6.0
308,0.1,30.0,300.0,-0.07348156372163712,-0.03,7.0
309,0.1,30.0,300.0,-0.03279975088248719,-0.01,8.0
310,0.1,30.0,300.0,-0.004771109994301503,-0.04,9.0
311,0.1,30.0,300.0,-0.09017955873333645,-0.02,10.0
312,0.1,30.0,300.0,-0.04967456336681506,-0.01,11.0
313,0.1,30.0,300.0,-0.043096091361339406,-0.01,12.0
314,0.1,30.0,300.0,-0.013508652717839454,-0.0,13.0
315,0.1,30.0,300.0,-0.029776323538715444,-0.02,14.0
316,0.1,30.0,300.0,-0.058454355670264226,-0.08,15.0
317,0.1,30.0,300.0,-0.07243465901813653,-0.04,16.0
318,0.1,30.0,300.0,-0.011551567452833677,-0.0,17.0
319,0.1,30.0,300.0,0.0007046538238492328,-0.02,18.0
320,0.1,30.0,300.0,-0.0029172446966510223,-0.02,19.0
321,0.1,30.0,300.0,-0.023361250380125664,-0.08,20.0
322,0.1,30.0,300.0,-0.009817093899106788,-0.08,21.0
323,0.1,30.0,300.0,-0.03145766385622819,-0.01,22.0
324,0.1,30.0,300.0,-0.13167161465396865,-0.0,23.0
325,0.1,30.0,300.0,-0.06559748512888182,-0.02,24.0
326,0.1,30.0,300.0,-0.009144221692846299,-0.02,25.0
327,0.1,30.0,300.0,-0.03855607526541207,-0.0,26.0
328,0.1,30.0,300.0,-0.1934868679216615,-0.02,27.0
329,0.1,30.0,300.0,-0.03528949348133459,-0.02,28.0
330,0.1,30.0,300.0,-0.024760015533890956,-0.0,29.0
331,0.1,30.0,300.0,-0.011516788935469546,-0.01,30.0
332,0.1,30.0,300.0,-0.02829687553470679,-0.0,31.0
333,0.1,30.0,300.0,-0.017767681160245453,-0.0,32.0
334,0.1,30.0,300.0,-0.029178515145224092,-0.03,33.0
335,0.1,30.0,300.0,0.013849775153757404,-0.05,34.0
336,0.1,30.0,300.0,-0.05560982240568042,-0.0,35.0
337,0.1,30.0,300.0,0.03558908664150393,-0.02,36.0
338,0.1,30.0,300.0,-0.20043466608524954,-0.0,37.0
339,0.1,30.0,300.0,-0.08083507971370393,-0.0,38.0
340,0.1,30.0,300.0,-0.03653475372201902,-0.07,39.0
341,0.1,30.0,300.0,-0.12695471370725542,-0.06,40.0
342,0.1,30.0,300.0,-0.05224552370667401,-0.01,41.0
343,0.1,30.0,300.0,-0.04734705724487478,-0.0,42.0
344,0.1,30.0,300.0,-0.09523551659355287,-0.09,43.0
345,0.1,30.0,300.0,-0.022308519301908802,-0.0,44.0
346,0.1,30.0,300.0,0.017924029821728936,-0.13,45.0
347,0.1,30.0,300.0,-0.020325799364026453,-0.03,46.0
348,0.1,30.0,300.0,-0.05734987064627113,-0.01,47.0
349,0.1,30.0,300.0,-0.03627705117342461,-0.03,48.0
350,0.1,30.0,300.0,-0.005609184716886917,-0.05,49.0
351,0.1,30.0,300.0,-0.031643101501003246,-0.0,50.0
352,0.1,30.0,300.0,-0.06935872764459394,-0.0,51.0
353,0.1,30.0,300.0,-0.01625922587384978,-0.0,52.0
354,0.1,30.0,300.0,-0.030652509987978104,-0.01,53.0
355,0.1,30.0,300.0,0.010712868916589114,-0.06,54.0
356,0.1,30.0,300.0,-0.0657132482319871,-0.0,55.0
357,0.1,30.0,300.0,-0.0016128649181003985,-0.02,56.0
358,0.1,30.0,300.0,-0.026589395206044798,-0.03,57.0
359,0.1,30.0,300.0,-0.02887395998715179,-0.06,58.0
360,0.1,30.0,300.0,-0.023112770433072603,-0.03,59.0
361,0.1,30.0,300.0,-0.027928491449451708,-0.01,60.0
362,0.1,30.0,300.0,-0.021066075839559883,-0.01,61.0
363,0.1,30.0,300.0,-0.0694985671433618,-0.02,62.0
364,0.1,30.0,300.0,-0.03443764494170139,-0.0,63.0
365,0.1,30.0,300.0,-0.006129236764883039,-0.0,64.0
366,0.1,30.0,300.0,-0.03214349846376785,-0.03,65.0
367,0.1,30.0,300.0,-0.015394648562826685,-0.08,66.0
368,0.1,30.0,300.0,-0.006798328852454039,-0.02,67.0
369,0.1,30.0,300.0,-0.018083231851070258,-0.03,68.0
370,0.1,30.0,300.0,-0.06282763164395293,0.01,69.0
371,0.1,30.0,300.0,0.011957189182871275,-0.02,70.0
372,0.1,30.0,300.0,-0.008292640546357788,-0.0,71.0
373,0.1,30.0,300.0,-0.06953779801285784,-0.03,72.0
374,0.1,30.0,300.0,-0.013997935202413946,-0.01,73.0
375,0.1,30.0,300.0,0.0019935511351185874,-0.09,74.0
376,0.1,30.0,300.0,-0.03391903788308337,-0.02,75.0
377,0.1,30.0,300.0,-0.0260687232538509,0.03,76.0
378,0.1,30.0,300.0,-0.007446812211593335,-0.02,77.0
379,0.1,30.0,300.0,0.017719662626683386,-0.11,78.0
380,0.1,30.0,300.0,-0.02604349929158132,-0.02,79.0
381,0.1,30.0,300.0,-0.003380591735521876,-0.02,80.0
382,0.1,30.0,300.0,0.006477060858518335,-0.04,81.0
383,0.1,30.0,300.0,-0.030141105752354225,-0.01,82.0
384,0.1,30.0,300.0,-0.027993870000469823,-0.1,83.0
385,0.1,30.0,300.0,-0.0690310718890097,-0.02,84.0
386,0.1,30.0,300.0,-0.06078121951809647,-0.06,85.0
387,0.1,30.0,300.0,-0.0653429831106184,-0.02,86.0
388,0.1,30.0,300.0,-0.05980037076020219,-0.16,87.0
389,0.1,30.0,300.0,-0.02436068955917454,-0.0,88.0
390,0.1,30.0,300.0,-0.01805624839668942,-0.02,89.0
391,0.1,30.0,300.0,-0.056690086177963964,-0.0,90.0
392,0.1,30.0,300.0,-0.03466731122309834,-0.02,91.0
393,0.1,30.0,300.0,-0.05669890234378623,-0.0,92.0
394,0.1,30.0,300.0,0.06305346145788619,-0.15,93.0
395,0.1,30.0,300.0,-0.04980224642086495,-0.03,94.0
396,0.1,30.0,300.0,-0.030817810526123913,-0.01,95.0
397,0.1,30.0,300.0,-0.06482588268016967,-0.03,96.0
398,0.1,30.0,300.0,-0.08162742423916111,-0.07,97.0
399,0.1,30.0,300.0,-0.007424342837911846,-0.01,98.0
400,0.1,30.0,300.0,-0.053167471042672075,-0.01,99.0
401,0.3,30.0,300.0,-0.015127150584185633,-0.04,0.0
402,0.3,30.0,300.0,-0.029096193034635443,-0.04,1.0
403,0.3,30.0,300.0,-0.06874480695694411,-0.0,2.0
404,0.3,30.0,300.0,-0.039596974880580206,-0.05,3.0
405,0.3,30.0,300.0,-0.028927495427545625,-0.0,4.0
406,0.3,30.0,300.0,-0.04914599159431332,-0.0,5.0
407,0.3,30.0,300.0,-0.012181081354873658,-0.0,6.0
408,0.3,30.0,300.0,-0.040604094431103174,-0.04,7.0
409,0.3,30.0,300.0,-0.03279975088248719,-0.01,8.0
410,0.3,30.0,300.0,-0.009797586824513215,-0.0,9.0
411,0.3,30.0,300.0,-0.09017955873333645,-0.02,10.0
412,0.3,30.0,300.0,-0.04967456336681506,-0.01,11.0
413,0.3,30.0,300.0,-0.04277314955923117,-0.0,12.0
414,0.3,30.0,300.0,-0.013508652717839454,-0.0,13.0
415,0.3,30.0,300.0,-0.029776323538715444,-0.02,14.0
416,0.3,30.0,300.0,-0.058454355670264226,-0.08,15.0
417,0.3,30.0,300.0,-0.08234534564048053,-0.03,16.0
418,0.3,30.0,300.0,-0.055580253557601364,-0.01,17.0
419,0.3,30.0,300.0,0.019235511779642465,-0.03,18.0
420,0.3,30.0,300.0,-0.010334858723131824,-0.01,19.0
421,0.3,30.0,300.0,-0.023361250380125664,-0.08,20.0
422,0.3,30.0,300.0,-0.012713539956477282,-0.05,21.0
423,0.3,30.0,300.0,-0.028280556694150593,-0.02,22.0
