,miss_perc,K,n_samples,cv_r2,test_r2,r2_param,seed
390,0.1,30.0,1000.0,0.3237801180290066,0.32,0.3,9.0
391,0.1,30.0,1000.0,0.4977740775357213,0.56,0.5,0.0
392,0.1,30.0,1000.0,0.4804325317790353,0.51,0.5,1.0
393,0.1,30.0,1000.0,0.517509440710725,0.52,0.5,2.0
394,0.1,30.0,1000.0,0.5394700777569433,0.55,0.5,3.0
395,0.1,30.0,1000.0,0.5031124201043505,0.54,0.5,4.0
396,0.1,30.0,1000.0,0.5503624660295212,0.53,0.5,5.0
397,0.1,30.0,1000.0,0.4732916905955043,0.52,0.5,6.0
398,0.1,30.0,1000.0,0.511801904853833,0.5,0.5,7.0
399,0.1,30.0,1000.0,0.4621980454092422,0.54,0.5,8.0
400,0.1,30.0,1000.0,0.5184555289498868,0.54,0.5,9.0
401,0.3,30.0,1000.0,-0.009771699894188402,-0.0,0.0,0.0
402,0.3,30.0,1000.0,-0.0011969319486214048,-0.01,0.0,1.0
403,0.3,30.0,1000.0,-0.02203078753725767,-0.0,0.0,2.0
404,0.3,30.0,1000.0,-0.006839987494744415,-0.0,0.0,3.0
405,0.3,30.0,1000.0,-0.01908034998964232,-0.0,0.0,4.0
406,0.3,30.0,1000.0,-0.008248021044130693,-0.0,0.0,5.0
407,0.3,30.0,1000.0,-0.0009849604858233273,-0.0,0.0,6.0
408,0.3,30.0,1000.0,-0.0027454558773625237,-0.01,0.0,7.0
409,0.3,30.0,1000.0,-0.008506700306479643,-0.04,0.0,8.0
410,0.3,30.0,1000.0,-0.0009321553821720841,-0.0,0.0,9.0
411,0.3,30.0,1000.0,0.2319584724197333,0.26,0.1,0.0
412,0.3,30.0,1000.0,0.23677651488907653,0.25,0.1,1.0
413,0.3,30.0,1000.0,0.10697745098678826,0.2,0.1,2.0
414,0.3,30.0,1000.0,0.08217697857325042,0.15,0.1,3.0
415,0.3,30.0,1000.0,0.11066245277848716,0.17,0.1,4.0
416,0.3,30.0,1000.0,0.2532528547832734,0.26,0.1,5.0
417,0.3,30.0,1000.0,0.12941427799709626,0.15,0.1,6.0
418,0.3,30.0,1000.0,0.16334868908893996,0.23,0.1,7.0
419,0.3,30.0,1000.0,0.2568523771020904,0.29,0.1,8.0
420,0.3,30.0,1000.0,0.22255004993134236,0.23,0.1,9.0
421,0.3,30.0,1000.0,0.4474231823431253,0.49,0.3,0.0
422,0.3,30.0,1000.0,0.33800839727126675,0.4,0.3,1.0
423,0.3,30.0,1000.0,0.49830549595080037,0.48,0.3,2.0
424,0.3,30.0,1000.0,0.4762450269454053,0.48,0.3,3.0
425,0.3,30.0,1000.0,0.429502656858992,0.45,0.3,4.0
426,0.3,30.0,1000.0,0.38211671633389954,0.43,0.3,5.0
427,0.3,30.0,1000.0,0.438326805904553,0.48,0.3,6.0
428,0.3,30.0,1000.0,0.39989914061341864,0.38,0.3,7.0
429,0.3,30.0,1000.0,0.3833295607204289,0.46,0.3,8.0
430,0.3,30.0,1000.0,0.4328359360671591,0.46,0.3,9.0
431,0.3,30.0,1000.0,0.6437446073748065,0.67,0.5,0.0
432,0.3,30.0,1000.0,0.5830325735116182,0.68,0.5,1.0
433,0.3,30.0,1000.0,0.6315148123486856,0.63,0.5,2.0
434,0.3,30.0,1000.0,0.7151544934637772,0.7,0.5,3.0
435,0.3,30.0,1000.0,0.6341319570120647,0.65,0.5,4.0
436,0.3,30.0,1000.0,0.6352739064707278,0.65,0.5,5.0
437,0.3,30.0,1000.0,0.6439481438513754,0.68,0.5,6.0
438,0.3,30.0,1000.0,0.6237944092975333,0.6,0.5,7.0
439,0.3,30.0,1000.0,0.6074748218454993,0.66,0.5,8.0
440,0.3,30.0,1000.0,0.6258995469648359,0.65,0.5,9.0
441,0.5,30.0,1000.0,-0.014113323333183691,-0.01,0.0,0.0
442,0.5,30.0,1000.0,-0.012115078116807699,-0.0,0.0,1.0
443,0.5,30.0,1000.0,-0.008744827206284288,-0.0,0.0,2.0
444,0.5,30.0,1000.0,0.00844204830473414,0.01,0.0,3.0
445,0.5,30.0,1000.0,-0.014894553500842544,-0.0,0.0,4.0
446,0.5,30.0,1000.0,-0.0017428515247196242,-0.0,0.0,5.0
447,0.5,30.0,1000.0,-0.00916303117566546,-0.0,0.0,6.0
448,0.5,30.0,1000.0,-0.007001496564154186,-0.0,0.0,7.0
449,0.5,30.0,1000.0,0.058983160445536156,0.05,0.0,8.0
450,0.5,30.0,1000.0,-0.003913754364372935,-0.0,0.0,9.0
451,0.5,30.0,1000.0,0.9719979639397185,0.98,0.1,0.0
452,0.5,30.0,1000.0,0.9947594610299415,1.0,0.1,1.0
453,0.5,30.0,1000.0,0.7703158912024656,0.75,0.1,2.0
454,0.5,30.0,1000.0,0.8325758996996713,0.86,0.1,3.0
455,0.5,30.0,1000.0,0.9708308826175542,0.98,0.1,4.0
456,0.5,30.0,1000.0,0.9785574550364252,0.97,0.1,5.0
457,0.5,30.0,1000.0,0.8675876707552966,0.87,0.1,6.0
458,0.5,30.0,1000.0,0.9905234320210814,0.99,0.1,7.0
459,0.5,30.0,1000.0,0.9068188921528666,0.93,0.1,8.0
460,0.5,30.0,1000.0,0.9845359940128959,0.98,0.1,9.0
461,0.5,30.0,1000.0,0.9289257223813963,0.94,0.3,0.0
462,0.5,30.0,1000.0,0.9757319580406627,0.98,0.3,1.0
463,0.5,30.0,1000.0,0.9204073158655444,0.91,0.3,2.0
464,0.5,30.0,1000.0,0.9288976320786043,0.92,0.3,3.0
465,0.5,30.0,1000.0,0.8611388414679215,0.87,0.3,4.0
466,0.5,30.0,1000.0,0.9642950195546772,0.96,0.3,5.0
467,0.5,30.0,1000.0,0.9874542690810012,0.99,0.3,6.0
468,0.5,30.0,1000.0,0.9643571376654385,0.97,0.3,7.0
469,0.5,30.0,1000.0,0.7539622558765797,0.78,0.3,8.0
470,0.5,30.0,1000.0,0.9332818343708118,0.95,0.3,9.0
471,0.5,30.0,1000.0,0.9054799910532367,0.92,0.5,0.0
472,0.5,30.0,1000.0,0.9647737191692347,0.98,0.5,1.0
473,0.5,30.0,1000.0,0.9732627634918549,0.98,0.5,2.0
474,0.5,30.0,1000.0,0.9518961746704454,0.95,0.5,3.0
475,0.5,30.0,1000.0,0.8973110956470348,0.9,0.5,4.0
476,0.5,30.0,1000.0,0.9799616734199473,0.98,0.5,5.0
477,0.5,30.0,1000.0,0.9846468208184053,0.98,0.5,6.0
478,0.5,30.0,1000.0,0.9720262335387373,0.97,0.5,7.0
479,0.5,30.0,1000.0,0.8536391609931654,0.86,0.5,8.0
480,0.5,30.0,1000.0,0.9118941783033396,0.93,0.5,9.0
